"AFG","ALB","DZA","AND","AGO","ATG","AZE","ARG","AUS","AUT","BHS","BHR","BGD","ARM","BRB","BEL","BOL","BIH","BWA","BRA","BLZ","SLB","VGB","BRN","BGR","MMR","BLR","KHM","CMR","CAN","CPV","CYM","CAF","LKA","TCD","CHL","CHN","CXR","CCK","COL","COG","COD","COK","CRI","HRV","CYP","CZE","BEN","DNK","DMA","DOM","ECU","SLV","ETH","ERI","EST","FJI","FIN","FRA","GAB","GEO","DEU","GHA","GIB","GRC","GRD","GUM","GTM","GIN","GUY","HTI","HND","HKG","HUN","ISL","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","JAM","JPN","KAZ","JOR","KEN","PRK","KOR","KWT","KGZ","LAO","LBN","LSO","LVA","LBR","LBY","LTU","LUX","MAC","MDG","MWI","MYS","MLI","MLT","MRT","MUS","MEX","MNG","MDA","MNE","MAR","MOZ","OMN","NAM","NRU","NLD","CUW","ABW","NCL","VUT","NZL","NIC","NER","NGA","NIU","NOR","MHL","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","QAT","ROU","RUS","RWA","KNA","AIA","LCA","VCT","SMR","STP","SAU","SEN","SRB","SLE","IND","SGP","SVK","VNM","SVN","SOM","ZAF","ZWE","ESP","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","TGO","TTO","ARE","TUN","TUR","TKM","TCA","TUV","UGA","UKR","MKD","EGY","GBR","TZA","USA","BFA","URY","VEN","WSM","YEM","ZMB","SYC","KIR","MDV","TON","COM","PYF","PSE","NPL","SSD","BDI","GNQ","DJI","GMB","SXM","CUB","BMU","GRL","FSM","PLW","UZB","BLM","SPM","BES","ASM","WLF","MSR","BTN","MNP","SHN","FLK","IOT"
"TTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARE",149.206,0,0,0,4460.437,0,0,0,186.523,31.016,0,4.361,0,0,0,1.578,0,0,0.066,33.221,0,0,0,0,0,0,0,0,1.292,4.635,0.476,0,5.498,7565.187,0,0,15.688,0,0,0,3.908,60.431,0,0,0,45.07,0.115,0,0,0,0,0,0,22.108,70.8,0,0,0,6.722,0,113.478,289.209,22.529,0,0,0,0,0,6.104,0,0,0.13,338.859,0.011,0,0,416.263,94.312,0.003,0,2.487,1.817,0,76.748,0.353,156.861,52.376,0,133.748,6.315,0,0,6.254,0,0,133.992,0,0,0,0,5.641,12.405,1796.577,89.587,0,27.303,11.248,0,0,0,0,0.063,1.038,84.456,0,0,1.911,0,0,0,0,0,0,12.138,927.944,0,0,0,1883.643,0,0,0,1.965,0,0.746,139.318,0,0,0.653,0,0.116,80.938,0,0,0,0,0,0,142.016,8.169,0,10.31,5561.283,14.477,0,0,0,107.395,5.495,6.774,0,270.749,0,0,0.817,3.496,61.975,0.835,0,36.019,0,0,0,571.089,0.02,0,0,546.481,0,0,169.422,53.092,83.594,330.377,80.118,0,0,0,223.906,29.073,3.206,0,128.869,0,88.313,0,0,0,0,55.425,2.325,138.974,3.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUN",0,0,130.267,0,0,0,0.184,0,0,102.202,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,100.012,0,0.3,0,0,6.259,0,0,0,0.372,5.216,0,14.547,0,0,0,0,0,0,0,0,0,149.426,0,0.074,0,0,0,0,0,0,15.201,0,0.16,300.835,0,0,359.713,0,0,296.761,0,0,0,0,0,0,0,0,27.021,0,0,0,0,0,0,12.799,0,0,59.966,0,0,53.97,0,14.043,0,0,0,11.615,0,0,0,0,0,0,0,0,0,0,148.527,1.103,0,0,2.273,0,0,0,90.453,0,0,0,0,0,0,0,0,0,5.303,0,103.315,0,0,3.752,0,0,0,0,0,0,0,44.741,0,0,0,0,0,74.245,0,0,0,0,0,0,0,0,0,8.327,0,6.057,0.126,3.364,0.589,38.445,0,14.399,0,557.823,90.8,0,0,0,6.259,0,0,29.455,4.601,0,0.266,0,40.694,0,0,0,80.153,14.744,0.558,0,63.112,72.237,1019.764,183.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUR",6.994,7.45,10.635,0,0,0,13.549,42.838,23.222,439.089,0,0.46,20.839,273.57,0,2369.591,0,6.57,0,7.123,0,0,5.225,0,42.149,0,19.445,65.213,3.324,1277.424,0,0,0,0,2.655,6.079,818.874,0,0,4.903,306.268,0,0,0,2.082,194.332,2.349,2.792,1.942,0,7.344,0.301,0,6.666,0,1.316,0,84.338,21233.011,4.195,51.01,1318.125,45.115,0,12.022,0,0,0,0.319,0,0,0,244.756,202.296,0,3.652,362.649,213.021,1.016,145.941,400.635,3.597,0,9.007,10.064,145.158,41.238,0,112.614,1.903,1.805,0,17.229,0,0.089,0,3.56,0,1.109,0,0,0,54.736,18.511,1.327,5.039,0,71.682,0,8.125,0.257,18.727,6.185,4.106,138.31,0,13399.805,0,0,0,0,47.864,0,4.158,75.922,0,12.306,0,1.788,0,0,0,0,25.227,239.091,270.973,0,0,4.946,27.339,2.339,72.145,0,0,0,0,0,0,67.752,16.192,78.519,0,108.534,3246.739,1.549,2.373,7.873,17.364,0.718,4.303,420.183,34.537,0,0,7.042,12665.911,6768.232,23.211,0.284,0,0,157.869,40.695,0,208.134,0,0,6.698,6241.033,23.141,302.46,74.003,19.502,4877.933,38.943,0,0,0,63.805,22.262,0,0,16.871,0,1.936,2.818,164.867,0,0,0.989,1.337,1.17,20.255,0,0,0,0,0,0,13.42,0,0,0,0,0,0,0,0,0,0,0
"TKM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGA",0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.808,0,0,0,0,0,0,0,1.832,0,0,0,0,0,0,0,123.964,74.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UKR",0,0,0,0,0,0,0.017,0,0,0.47,0,0,0,0,0,0,0,0,0,0.424,0,0,0,0,0.99,0,58.1,0,0,0,0,0,0,0,0,0,5779.833,0,0,0,0,0,0,0,0,0.202,0.439,0,0,0,1836.614,0,0,0.024,0,0.981,0,0,0.221,0,35.906,19.512,0,0,0.773,0,0,0,1.584,0,0,0,0.152,202.408,8.592,0.488,0,0,0.312,89,0,0,0,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048,0,0,0,0,0.752,0,17.275,0.009,1.759,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.279,0.153,0.007,0,0,0,0,0.255,0,0,0,0,0.351,27.672,0,0,0,0,0,0,0,0,0,0.018,0.132,185.935,0.187,0,0,0,0,0,0,1.997,0,0,0,0.241,1.166,0,0,0,0,0,0.038,0,0,1.611,0,0,0,0,0,0,0.224,0,4.086,0,0,0,0,0,0,0,0,0,0,0,0,48.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MKD",0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,20.236,0,0.01,0,18.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,0,4.972,0,461.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EGY",0,0,1.327,0,0,0,0,0,0,0.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858,0,0,0,0,0,0,0,0,0,0.619,0,0,24.704,0,0,0,0,0,0,0,0,0,0,41.147,0,0,0.193,0,0,0,0,0,0,0,0,0,17.085,0,0,0,0,0,0,0,0,0,0,0,68.098,0,0,0,0,0,134.96,0.01,0,0,0,0,0,0,0,0,0,0,0,6.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.971,0,0,0,0,0,1.206,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,28.039,3.736,0,0,1.05,0,0,0,0,0,0,0.071,0,0,0,0,0,0.05,0,0,0,0,0,12.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GBR",1.112,0,29.716,0.497,11.953,3.777,7.018,6.236,1095.689,1519.167,1.616,39.497,1.261,7.777,220.073,2421.277,0.86,13.615,0.188,145.231,0,0,0,3.713,84.1,0,27.983,3.677,11.617,3582.492,0.058,0,0,105.193,0,17.163,2943.94,0,0,1.931,0.773,0.284,0,3.004,175.424,11.411,1954.463,1.538,8688.907,573.996,86.271,0.874,0.556,0,4.226,4791.296,10.49,702.733,5057.553,0,46.626,43149.765,96.451,85.565,83.165,28.631,0,2.451,3.929,3.008,0,0.225,19815.615,3536.677,22.24,129.631,3.16,123.613,5834.834,609.602,6927.157,29.67,56.297,3259.53,98.033,13.951,32.662,0,340.375,26.029,0.06,0,59.94,0,121.013,15.675,4.241,185.722,862.849,28.913,1.41,13.367,1316.837,67.48,474.57,0,8.673,1351.352,24.715,4.341,0.4,1.77,4.303,2.086,1.089,0,6882.248,0,0,0,0,74.239,0,0.344,86.791,0,257.954,0,17.727,218.718,0,1.059,2.389,38.342,2413.302,884.704,0,0,146.932,3616.111,1365.234,15.265,10.093,0,60.535,29.358,0,0,909.145,0.475,62.829,12.88,915.961,3542.893,724.935,14.471,207.584,0,1015.932,5.663,3166.158,3.577,0,0,4148.141,1373.053,0,0,293.51,0,0,475.505,7.972,868.316,0,0,0,22.259,9.487,2.077,386.905,0,9.452,35871.838,0,9.226,0,0,1.095,1.269,211.835,0,126.29,0,0,1.285,2.696,23.71,0,0,7.154,2.804,9.245,0,3.175,33.804,0.811,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0
"TZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,0,0,0,0.396,0,0,0,0,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.977,24.509,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0,0,0,0,0,0,0,29.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.613,0,0,0,0,0,0,0,0,0,0,0,85.43,0,0,0,0,0,0,0,0,0,2.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA",98.717,0,101.368,0,269.461,151.121,18.14,1122.78,5886.691,2126.923,1797.299,205.007,20.561,1.22,665.883,1691.679,60.187,4.697,8.169,9489.339,171.829,0,76.6,31.539,781.097,2.334,450.01,7.816,16.274,101419.583,0.71,959.506,5.025,150.599,0,1365.805,114082.727,0,0,1648.091,1.305,877.788,0,3370.065,31.71,49.263,11186.857,65.054,1569.928,22.563,2933.965,214.048,391.432,19.355,0,449.114,77.508,1508.216,53209.821,2.6,22.919,121400.65,430.755,0,120.059,13.041,0,998.018,200.865,500.358,287.091,666.802,373896.548,2122.022,161.085,2585.436,16.983,2348.228,2800.716,18141.025,7254.238,20.264,1030.456,53635.757,16.552,3332.295,210.617,0,26207.211,128.155,3.404,35.15,66.359,0,219.635,16.01,0,581.832,266.43,839.413,12.841,91.781,42408.001,11.769,49.096,30.018,1502.067,436789.422,3.556,4.408,6.621,6792.219,77.239,61.46,52.475,0,15061.263,26.679,192.236,0,0,820.129,428.035,2.102,683.505,0,1385.169,18.72,1125.042,931.276,39.589,71.169,528.976,9275.99,4276.052,574.529,4.34,0,813.1,341.839,12935.499,16.233,119.214,8.9,37.377,104.595,0,0,2552.847,112.499,157.469,76.049,14024.843,171154.311,771.148,995.979,401.544,34.366,2841.646,279.535,3028.717,0,62.582,1.099,4104.593,17267.168,0,0,40900.979,24.441,226.756,6588.413,81.429,2826.362,8.213,75.079,0,132.95,71.255,145.274,75.816,46359.809,422.705,0,110.762,101.944,1579.521,0.004,0,295.049,0.106,0,24.133,0,0,0.697,0.404,2.214,17.923,6.024,3.867,0,28.19,3.853,0,849.715,4,8.5,8.892,0,0,0,0,0,0,47.963,0,0,0,0,6.515
"BFA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"URY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,2.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.867,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0,4.61,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.331,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WSM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZMB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0,0,0,0,0,0,0,24.867,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
